sku_id,week_start,units_sold,revenue,avg_price,promo_days,holiday_days,category,subcategory,unit_cost,week_of_year,month,is_promo_week,is_holiday_week,lag_1,lag_2,lag_4,lag_8,roll_mean_4,roll_mean_8,roll_std_4,seasonal_naive,on_hand_units,on_order_units,lead_time_days,reorder_point
SKU0178,2025-11-25,41.0,174577.34,4257.98,7,0,Decor,Lighting,2060.86,48,11,1,0,25.0,21.0,25.0,24.0,22.5,27.0,2.999999999991518,22.5,59,59,18.0,72
SKU0004,2025-11-25,198.0,1000847.23,5054.78,7,0,Furniture,Chairs,2646.69,48,11,1,0,137.0,127.0,118.0,,126.25,,8.057087976848145,126.25,554,390,25.0,695
SKU0185,2025-11-25,251.0,87952.42,350.41,7,0,Furniture,Sofas,217.1,48,11,1,0,163.0,94.0,133.0,151.0,131.75,152.625,28.464890654978944,255.0,114,131,23.0,205
SKU0087,2025-11-25,273.0,1142749.61,4185.9,7,0,Bedding,Sheets,2154.05,48,11,1,0,141.0,177.0,120.0,201.0,150.0,191.75,24.859605789311043,150.0,862,586,29.0,1092
SKU0109,2025-11-25,431.0,2002322.56,4645.76,7,0,Bedding,Pillows,2301.37,48,11,1,0,269.0,266.0,325.0,245.0,274.0,296.375,37.12142238653927,448.0,289,435,22.0,667
SKU0067,2025-11-25,326.0,1619771.43,4968.62,7,0,Bedding,Pillows,2464.96,48,11,1,0,187.0,140.0,223.0,176.0,175.25,189.5,37.63309713536673,342.0,13,613,26.0,532
SKU0113,2025-11-25,221.0,84858.69,383.98,7,0,Small Appliances,Heaters,2001.84,48,11,1,0,130.0,145.0,90.0,118.0,123.0,142.375,23.36664289109379,197.0,366,242,28.0,448
SKU0143,2025-11-25,334.0,1311169.1,3925.66,7,0,Small Appliances,Heaters,2148.41,48,11,1,0,202.0,233.0,202.0,191.0,202.75,232.0,24.10221289978463,202.75,0,304,20.0,189
SKU0064,2025-11-25,198.0,1096809.12,5539.44,7,0,Kitchen,Cookware,2718.88,48,11,1,0,91.0,123.0,101.0,111.0,104.25,114.875,13.450526631571865,104.25,0,280,21.0,188
SKU0108,2025-11-25,193.0,1117020.69,5787.67,7,0,Decor,Vases,3757.28,48,11,1,0,120.0,114.0,143.0,124.0,126.0,144.875,12.516655570341946,212.0,120,207,17.0,232
SKU0158,2025-11-25,514.0,513720.38,999.46,7,0,Furniture,Tables,772.56,48,11,1,0,275.0,283.0,282.0,289.0,282.5,331.625,6.1373175464966945,480.0,623,0,11.0,557
SKU0114,2025-11-25,559.0,1153301.97,2063.15,7,0,Bedding,Comforters,1322.36,48,11,1,0,313.0,311.0,309.0,282.0,288.0,350.375,46.02897638082463,288.0,339,583,9.0,419
SKU0200,2025-11-25,309.0,1166838.3699999999,3776.18,7,0,Kitchen,Cookware,2683.07,48,11,1,0,173.0,202.0,192.0,172.0,183.0,208.375,16.99019324982993,183.0,570,584,21.0,809
SKU0176,2025-11-25,278.0,656940.69,2363.1,7,0,Small Appliances,Kettles,1295.27,48,11,1,0,91.0,,,,,,,,41,622,16.0,372
SKU0142,2025-11-25,354.0,1241916.96,3508.2400000000002,7,0,Bedding,Sheets,2286.75,48,11,1,0,172.0,244.0,195.0,172.0,211.75,240.375,34.10156399150258,211.75,297,370,28.0,512
SKU0169,2025-11-25,298.0,1720587.64,5773.78,7,0,Decor,Wall Art,3724.35,48,11,1,0,157.0,162.0,148.0,190.0,155.75,184.75,5.795112883563191,307.0,116,203,16.0,236
SKU0018,2025-11-25,184.0,608839.8099999999,3308.91,7,0,Small Appliances,Blenders,1990.17,48,11,1,0,94.0,113.0,86.0,104.0,93.25,109.625,14.3614066163446,93.25,47,360,22.0,285
SKU0079,2025-11-25,474.0,1145646.62,2416.98,7,0,Small Appliances,Heaters,1695.8,48,11,1,0,226.0,268.0,280.0,276.0,254.0,296.0,24.49489742783041,254.0,164,774,21.0,572
SKU0060,2025-11-25,46.0,48979.32,1064.77,7,0,Furniture,Chairs,662.96,48,11,1,0,28.0,29.0,24.0,31.0,26.5,30.25,2.3804761428406995,26.5,26,0,10.0,37
SKU0032,2025-11-25,200.0,507820.80000000005,2539.1,7,0,Small Appliances,Blenders,1931.95,48,11,1,0,110.0,109.0,113.0,91.0,112.75,121.0,4.499999999997324,112.75,168,290,10.0,236
SKU0058,2025-11-25,36.0,224332.99,6231.47,7,0,Kitchen,Cutlery,3892.94,48,11,1,0,18.0,19.0,21.0,18.0,20.25,22.625,2.2173557826022448,20.25,8,0,10.0,10
SKU0016,2025-11-25,181.0,974406.99,5383.46,7,0,Furniture,Shelving,2879.63,48,11,1,0,103.0,106.0,94.0,122.0,105.75,122.125,10.781929326423299,105.75,317,230,29.0,445
SKU0173,2025-11-25,63.0,454946.69,7221.38,7,0,Bedding,Comforters,3860.2,48,11,1,0,27.0,35.0,33.0,39.0,33.25,39.75,4.645786621582699,33.25,134,95,23.0,156
SKU0025,2025-11-25,593.0,2730276.36,4604.18,7,0,Decor,Wall Art,2944.97,48,11,1,0,303.0,270.0,267.0,311.0,279.0,345.125,16.431676725154173,663.0,323,553,18.0,704
SKU0118,2025-11-25,42.0,135357.6,3222.8,7,0,Kitchen,Cookware,2670.48,48,11,1,0,24.0,25.0,22.0,26.0,25.0,28.25,2.9439202887635916,25.0,0,46,22.0,32
SKU0167,2025-11-25,22.0,75462.29,3430.1,7,0,Kitchen,Storage,1714.5,48,11,1,0,17.0,11.0,20.0,27.0,17.0,22.75,4.242640687111705,17.0,35,50,10.0,39
SKU0139,2025-11-25,178.0,501857.47000000003,2819.4200000000005,7,0,Bedding,Sheets,1789.92,48,11,1,0,78.0,112.0,116.0,12.0,105.0,105.625,18.073922282298806,105.0,188,0,8.0,184
SKU0104,2025-11-25,410.0,318445.35,776.7,7,0,Small Appliances,Fans,644.99,48,11,1,0,209.0,285.0,265.0,264.0,255.25,300.625,32.47948070192231,481.0,342,728,9.0,482
SKU0057,2025-11-25,311.0,417357.01,1341.98,7,0,Decor,Lighting,946.45,48,11,1,0,146.0,153.0,140.0,238.0,158.0,195.125,23.930454794395736,158.0,264,469,12.0,440
SKU0070,2025-11-25,327.0,1233671.6,3772.7,7,0,Furniture,Tables,2216.92,48,11,1,0,180.0,211.0,171.0,183.0,190.75,210.5,18.445866745695287,324.0,46,725,28.0,647
SKU0187,2025-11-25,133.0,284426.36,2138.54,7,0,Bedding,Comforters,1103.1,48,11,1,0,83.0,67.0,67.0,77.0,75.25,87.5,9.53502316025464,75.25,0,140,12.0,122
SKU0083,2025-11-25,488.0,549421.63,1125.86,7,0,Furniture,Tables,586.35,48,11,1,0,316.0,183.0,236.0,,273.25,,78.61880606233218,273.25,648,520,23.0,733
SKU0042,2025-11-25,272.0,475140.48,1746.84,7,0,Small Appliances,Heaters,1214.51,48,11,1,0,181.0,151.0,150.0,158.0,162.5,186.625,14.843629385474042,227.0,0,367,23.0,281
SKU0198,2025-11-25,559.0,2714535.3,4856.06,7,0,Kitchen,Cutlery,3608.59,48,11,1,0,298.0,304.0,271.0,276.0,292.25,345.375,14.56880228432888,501.0,212,267,18.0,311
SKU0103,2025-11-25,238.0,1187997.0,4991.58,7,0,Kitchen,Cutlery,2478.46,48,11,1,0,132.0,165.0,135.0,125.0,148.25,156.375,17.15371679840486,148.25,121,326,8.0,201
SKU0056,2025-11-25,80.0,80883.2,1011.04,7,0,Kitchen,Cookware,782.48,48,11,1,0,43.0,44.0,44.0,48.0,43.0,51.375,1.414213562363636,43.0,47,73,23.0,116
SKU0071,2025-11-25,607.0,1587251.58,2614.91,7,0,Kitchen,Cutlery,1767.77,48,11,1,0,346.0,312.0,306.0,337.0,308.0,374.375,31.9583061712172,308.0,162,289,9.0,192
SKU0120,2025-11-25,201.0,382068.83999999997,1900.84,7,0,Furniture,Shelving,953.18,48,11,1,0,124.0,114.0,99.0,78.0,111.25,124.0,10.499999999995664,111.25,55,464,22.0,353
SKU0138,2025-11-25,74.0,150531.57,1730.25,7,0,Bedding,Sheets,1026.99,48,11,1,0,49.0,52.0,53.0,57.0,50.0,58.375,3.1622776601570313,91.0,18,62,9.0,43
SKU0196,2025-11-25,266.0,1006854.69,3785.1700000000005,7,0,Furniture,Tables,2611.25,48,11,1,0,124.0,143.0,121.0,121.0,131.75,149.0,10.874281585461869,208.0,158,268,11.0,235
SKU0121,2025-11-25,354.0,91348.99,258.05,7,0,Decor,Lighting,220.63,48,11,1,0,217.0,202.0,202.0,184.0,199.75,227.875,16.13226580489802,199.75,342,0,8.0,316
SKU0146,2025-11-25,512.0,389828.6,761.38,7,0,Bedding,Pillows,640.26,48,11,1,0,173.0,380.0,309.0,230.0,296.5,338.625,87.81989144455359,296.5,747,896,20.0,1318
SKU0151,2025-11-25,358.0,2653779.54,7412.79,7,0,Small Appliances,Blenders,3982.76,48,11,1,0,204.0,207.0,239.0,243.0,206.0,242.75,26.570660511170477,206.0,115,198,9.0,133
SKU0119,2025-11-25,558.0,782360.64,1402.08,7,0,Bedding,Comforters,2014.52,48,11,1,0,274.0,228.0,356.0,279.0,307.0,323.375,67.57711644237645,307.0,847,797,14.0,863
SKU0140,2025-11-25,205.0,809858.24,3950.53,7,0,Furniture,Chairs,2375.34,48,11,1,0,123.0,105.0,116.0,129.0,111.25,133.125,10.078855755156019,171.0,0,220,18.0,141
SKU0022,2025-11-25,584.0,1039118.2,1779.31,7,0,Small Appliances,Fans,1269.26,48,11,1,0,364.0,387.0,308.0,280.0,347.5,387.125,34.95234851432228,588.0,168,748,14.0,775
SKU0090,2025-11-25,396.0,930476.4299999999,2349.69,7,0,Furniture,Sofas,1596.54,48,11,1,0,181.0,217.0,193.0,217.0,206.0,245.0,23.409399821436626,370.0,311,545,20.0,709
SKU0041,2025-11-25,135.0,847955.52,6281.15,7,0,Decor,Rugs,3763.74,48,11,1,0,76.0,74.0,69.0,57.0,72.5,86.875,3.1091263510256852,72.5,0,53,9.0,33
SKU0059,2025-11-25,247.0,330278.52,1337.16,7,0,Small Appliances,Kettles,1072.69,48,11,1,0,123.0,129.0,136.0,,132.25,,7.889866919026787,132.25,396,0,13.0,324
SKU0008,2025-11-25,362.0,830193.42,2293.35,7,0,Kitchen,Cutlery,1973.54,48,11,1,0,126.0,207.0,123.0,224.0,153.25,192.75,38.9903834297638,360.0,0,465,18.0,280
SKU0152,2025-11-25,244.0,1233597.62,5055.7300000000005,7,0,Kitchen,Storage,2813.13,48,11,1,0,168.0,126.0,158.0,130.0,142.75,159.25,23.90780904502177,265.0,0,142,18.0,121
SKU0195,2025-11-25,276.0,303608.83,1100.03,7,0,Furniture,Tables,967.52,48,11,1,0,154.0,153.0,177.0,149.0,163.0,182.5,11.575836902786119,308.0,238,401,22.0,548
SKU0117,2025-11-25,242.0,304099.13,1256.61,7,0,Bedding,Sheets,604.39,48,11,1,0,106.0,110.0,127.0,110.0,114.25,136.5,9.105858919759577,114.25,51,188,17.0,221
SKU0037,2025-11-25,114.0,113837.68,998.58,7,0,Furniture,Tables,592.93,48,11,1,0,62.0,67.0,52.0,58.0,59.0,70.375,6.7823299831234936,59.0,111,179,15.0,196
SKU0105,2025-11-25,425.0,2356383.6,5544.43,7,0,Small Appliances,Heaters,3142.42,48,11,1,0,280.0,237.0,202.0,240.0,240.5,281.625,31.94265695481851,240.5,323,602,11.0,479
SKU0174,2025-11-25,574.0,663043.47,1155.13,7,0,Bedding,Pillows,633.6,48,11,1,0,348.0,278.0,331.0,358.0,321.0,367.625,30.07767721527921,321.0,891,935,19.0,1282
SKU0160,2025-11-25,209.0,948136.28,3869.94,7,0,Furniture,Chairs,2144.9849999999997,48,11,1,0,126.0,139.0,141.0,131.0,132.75,151.875,8.421203397768132,132.75,139,340,13.0,351
SKU0153,2025-11-25,153.0,48651.55,317.98,7,0,Bedding,Pillows,240.77,48,11,1,0,68.0,78.0,84.0,,80.25,,9.742518497112362,80.25,10,318,20.0,215
SKU0042,2025-12-02,213.0,409633.98,1996.3885714285716,3,0,Small Appliances,Heaters,1214.51,49,12,1,0,272.0,181.0,168.0,142.0,193.0,200.875,54.080187376401,185.0,0,367,23.0,281
SKU0170,2025-12-02,118.0,362503.44,3186.844285714286,3,0,Furniture,Tables,2474.21,49,12,1,0,138.0,88.0,81.0,83.0,89.75,94.125,35.74329774004156,79.0,0,172,22.0,129
SKU0140,2025-12-02,144.0,633072.12,4514.89,3,0,Furniture,Chairs,2375.34,49,12,1,0,205.0,123.0,101.0,107.0,133.5,142.625,48.617555128436564,141.0,0,214,18.0,141
SKU0165,2025-12-02,267.0,1819064.91,7035.301428571429,3,0,Bedding,Comforters,3656.3,49,12,1,0,277.0,180.0,126.0,164.0,191.5,205.5,62.72957835024788,217.0,253,517,24.0,703
SKU0091,2025-12-02,159.0,698752.11,4505.351428571428,3,0,Bedding,Sheets,2805.82,49,12,1,0,267.0,133.0,136.0,139.0,176.5,179.75,62.6232118839855,193.0,0,246,23.0,154
SKU0185,2025-12-02,204.0,79980.62,400.46714285714285,3,0,Furniture,Sofas,217.1,49,12,1,0,251.0,163.0,137.0,143.0,161.25,165.125,66.25393070100243,153.0,0,283,23.0,205
SKU0134,2025-12-02,149.0,775505.06,5445.7242857142855,3,0,Decor,Rugs,3774.26,49,12,1,0,208.0,110.0,105.0,114.0,133.5,139.125,49.73596954585855,133.5,108,219,16.0,239
SKU0143,2025-12-02,234.0,1008893.6,4486.465714285714,3,0,Small Appliances,Heaters,2148.41,49,12,1,0,334.0,202.0,174.0,166.0,235.75,249.875,69.79195273573117,235.75,0,304,20.0,189
SKU0090,2025-12-02,295.0,772459.9299999999,2685.358571428572,3,0,Furniture,Sofas,1596.54,49,12,1,0,396.0,181.0,233.0,242.0,256.75,267.375,95.34629865215818,280.0,0,1028,20.0,709
SKU0040,2025-12-02,285.0,1205052.23,4351.35,3,0,Small Appliances,Blenders,3174.39,49,12,1,0,388.0,197.0,192.0,206.0,241.75,252.25,97.54443431927136,259.0,38,485,7.0,254
SKU0184,2025-12-02,203.0,117624.17,593.4985714285714,3,0,Bedding,Pillows,386.06,49,12,1,0,259.0,170.0,168.0,147.0,195.25,192.0,43.091955939206954,195.25,202,474,15.0,539
SKU0084,2025-12-02,138.0,692830.23,5158.344285714285,3,0,Small Appliances,Kettles,3714.4,49,12,1,0,182.0,92.0,130.0,125.0,130.0,138.375,38.05259518088024,177.0,254,323,12.0,310
SKU0183,2025-12-02,244.0,2172109.72,7295.842857142858,3,0,Bedding,Comforters,3488.73,49,12,1,0,382.0,232.0,231.0,226.0,257.25,267.875,86.1292633197328,257.25,170,432,9.0,279
SKU0015,2025-12-02,312.0,148686.78,488.65000000000003,3,0,Bedding,Sheets,227.98,49,12,1,0,328.0,227.0,209.0,191.0,247.0,250.875,54.571054598568914,247.0,147,348,14.0,332
SKU0166,2025-12-02,377.0,982519.02,2730.402857142857,3,0,Small Appliances,Kettles,1494.25,49,12,1,0,579.0,267.0,360.0,301.0,360.5,375.875,154.90319557710822,360.5,0,707,26.0,534
SKU0138,2025-12-02,65.0,126740.67,1977.4271428571428,3,0,Bedding,Sheets,1026.99,49,12,1,0,74.0,49.0,46.0,49.0,55.25,60.5,12.737739202854117,59.0,34,67,9.0,43
SKU0182,2025-12-02,241.0,296473.46,1243.402857142857,3,0,Kitchen,Cutlery,615.27,49,12,1,0,312.0,167.0,157.0,184.0,198.5,219.125,75.80017590129032,237.0,146,957,23.0,714
SKU0194,2025-12-02,293.0,858765.65,2980.855714285714,3,0,Bedding,Pillows,2088.28,49,12,1,0,317.0,185.0,157.0,190.0,214.25,231.375,70.60394228842011,214.25,0,278,19.0,230
SKU0018,2025-12-02,161.0,592295.26,3781.612857142857,3,0,Small Appliances,Blenders,1990.17,49,12,1,0,184.0,94.0,80.0,82.0,117.75,119.625,46.19072778527439,117.75,131,182,22.0,285
SKU0144,2025-12-02,215.0,1440220.21,6780.5,3,0,Decor,Lighting,3700.02,49,12,1,0,236.0,161.0,132.0,146.0,170.25,171.625,45.47801666739532,170.25,80,378,14.0,390
SKU0145,2025-12-02,6.0,18114.63,3067.0271428571427,3,0,Bedding,Pillows,1394.91,49,12,1,0,7.0,7.0,7.0,6.0,6.25,6.875,1.4999999999792466,268.0,888,0,22.0,616
SKU0017,2025-12-02,185.0,187295.05,1027.8600000000001,3,0,Small Appliances,Blenders,731.23,49,12,1,0,232.0,114.0,118.0,98.0,143.0,146.0,59.4754851458424,143.0,131,632,24.0,505
SKU0038,2025-12-02,65.0,453514.19,7124.424285714286,3,0,Furniture,Shelving,3715.46,49,12,1,0,96.0,69.0,57.0,119.0,73.25,103.375,16.3783393541584,341.0,369,325,18.0,415
SKU0082,2025-12-02,292.0,668676.27,2376.9857142857145,3,0,Furniture,Sofas,1781.8,49,12,1,0,364.0,214.0,209.0,227.0,241.5,251.5,83.1163842652775,241.5,53,819,16.0,483
SKU0092,2025-12-02,236.0,1544792.6600000001,6655.898571428572,3,0,Decor,Vases,3682.12,49,12,1,0,321.0,153.0,149.0,,202.0,,80.95266106394038,202.0,371,566,24.0,749
SKU0079,2025-12-02,354.0,952288.55,2762.2599999999998,3,0,Small Appliances,Heaters,1695.8,49,12,1,0,474.0,226.0,242.0,270.0,302.5,320.75,115.63592290748836,302.5,0,774,21.0,572
SKU0028,2025-12-02,405.0,853376.4,2167.3042857142855,3,0,Small Appliances,Heaters,1574.89,49,12,1,0,548.0,346.0,324.0,269.0,376.0,394.875,117.31439241059314,376.0,568,798,15.0,909
SKU0133,2025-12-02,280.0,1356891.3599999999,4907.382857142858,3,0,Decor,Vases,2396.47,49,12,1,0,320.0,181.0,188.0,169.0,219.0,220.75,67.40425308044894,219.0,102,442,22.0,509
SKU0045,2025-12-02,268.0,668889.65,2541.7957142857144,3,0,Decor,Wall Art,1268.69,49,12,1,0,346.0,260.0,200.0,201.0,259.0,240.875,62.960304954788555,259.0,290,1154,29.0,1054
SKU0083,2025-12-02,310.0,387860.14,1286.7,3,0,Furniture,Tables,586.35,49,12,1,0,488.0,316.0,358.0,189.0,336.25,323.25,125.69374155727321,336.25,160,520,23.0,733
SKU0008,2025-12-02,225.0,579644.71,2620.9728571428573,3,0,Kitchen,Cutlery,1973.54,49,12,1,0,362.0,126.0,157.0,123.0,213.0,210.0,104.78867623301034,269.0,0,484,18.0,280
SKU0141,2025-12-02,214.0,909659.99,4358.958571428571,3,0,Small Appliances,Heaters,2679.25,49,12,1,0,298.0,157.0,143.0,178.0,182.75,195.5,77.46128065039906,182.75,43,797,22.0,520
SKU0081,2025-12-02,26.0,42976.880000000005,1708.3985714285714,3,0,Small Appliances,Kettles,1099.63,49,12,1,0,46.0,24.0,36.0,54.0,33.25,44.75,9.912113800797874,33.25,282,0,11.0,167
SKU0043,2025-12-02,387.0,234401.19999999998,616.8942857142857,3,0,Small Appliances,Heaters,282.13,49,12,1,0,470.0,266.0,255.0,257.0,313.0,327.875,104.76322509990472,313.0,239,261,27.0,453
SKU0039,2025-12-02,319.0,210539.53,668.3785714285714,3,0,Small Appliances,Blenders,286.65,49,12,1,0,444.0,160.0,220.0,176.0,266.25,271.5,123.37037731967904,266.25,135,530,9.0,341
SKU0168,2025-12-02,50.0,69517.8,1444.5257142857142,3,0,Furniture,Sofas,874.53,49,12,1,0,82.0,44.0,49.0,38.0,53.75,53.625,19.18984106239354,53.75,0,172,26.0,150
SKU0088,2025-12-02,466.0,1494736.65,3296.2285714285713,3,0,Small Appliances,Fans,1663.34,49,12,1,0,537.0,290.0,291.0,217.0,350.0,366.0,124.73171208638114,439.0,790,922,15.0,1007
SKU0030,2025-12-02,151.0,1218276.86,8287.59857142857,3,0,Kitchen,Storage,3882.87,49,12,1,0,183.0,95.0,95.0,96.0,120.25,124.75,42.27982182239305,130.0,220,0,11.0,190
SKU0147,2025-12-02,314.0,633547.9,2085.11,3,0,Kitchen,Cutlery,1266.32,49,12,1,0,451.0,256.0,210.0,220.0,278.25,292.0,117.98410909948784,278.25,318,695,10.0,517
SKU0037,2025-12-02,91.0,100107.25,1141.2314285714285,3,0,Furniture,Tables,592.93,49,12,1,0,114.0,62.0,55.0,56.0,74.5,77.375,26.78930134711695,74.5,176,171,15.0,196
SKU0041,2025-12-02,108.0,764730.26,7178.458571428571,3,0,Decor,Rugs,3763.74,49,12,1,0,135.0,76.0,71.0,74.0,89.0,96.625,30.735430152620967,89.0,0,61,9.0,33
SKU0044,2025-12-02,311.0,420128.17,1383.7057142857143,3,0,Small Appliances,Kettles,732.95,49,12,1,0,418.0,239.0,212.0,253.0,268.0,295.625,101.16323442832369,268.0,0,531,8.0,334
SKU0186,2025-12-02,228.0,117488.39,537.6257142857143,3,0,Kitchen,Cookware,312.51,49,12,1,0,276.0,194.0,176.0,163.0,208.0,214.0,45.92747906573165,208.0,0,486,22.0,364
SKU0093,2025-12-02,385.0,2582248.39,6835.301428571429,3,0,Bedding,Sheets,3424.53,49,12,1,0,577.0,301.0,260.0,308.0,356.0,382.25,148.30374236680566,383.0,14,831,28.0,796
SKU0167,2025-12-02,16.0,61741.88,3920.117142857143,3,0,Kitchen,Storage,1714.5,49,12,1,0,22.0,17.0,20.0,18.0,17.5,22.125,4.795831523305999,17.5,13,50,10.0,39
SKU0146,2025-12-02,409.0,347381.45,870.1514285714286,3,0,Bedding,Pillows,640.26,49,12,1,0,512.0,173.0,324.0,215.0,347.25,373.875,140.37895141366397,347.25,1131,1006,20.0,1318
SKU0001,2025-12-02,254.0,1770607.58,7081.544285714285,3,0,Furniture,Shelving,3462.67,49,12,1,0,302.0,187.0,179.0,137.0,205.0,201.125,66.37770710110436,205.0,194,827,25.0,683
SKU0029,2025-12-02,19.0,135797.29,7479.370000000001,3,0,Decor,Wall Art,3652.61,49,12,1,0,36.0,15.0,21.0,22.0,22.25,24.875,9.499999999998579,22.0,3,24,12.0,21
SKU0136,2025-12-02,321.0,657673.07,2028.682857142857,3,0,Small Appliances,Fans,1256.69,49,12,1,0,324.0,192.0,198.0,241.0,226.5,248.0,65.06150935845152,263.0,427,420,28.0,819
SKU0080,2025-12-02,89.0,681120.12,7803.738571428571,3,0,Bedding,Comforters,3525.02,49,12,1,0,140.0,64.0,84.0,72.0,90.25,94.0,34.16016198244124,90.25,0,189,15.0,102
SKU0085,2025-12-02,423.0,3487846.61,8472.07142857143,3,0,Kitchen,Cutlery,3922.37,49,12,1,0,562.0,286.0,329.0,321.0,374.25,384.75,126.52898218721768,374.25,980,939,19.0,1231
SKU0137,2025-12-02,107.0,471924.72,4522.788571428571,3,0,Bedding,Pillows,2611.59,49,12,1,0,126.0,88.0,66.0,76.0,86.25,93.375,28.54674529025304,86.25,291,225,20.0,335
SKU0200,2025-12-02,256.0,1062993.55,4315.631428571429,3,0,Kitchen,Cookware,2683.07,49,12,1,0,309.0,173.0,165.0,182.0,212.25,225.5,66.4297874952687,212.25,261,584,21.0,809
SKU0087,2025-12-02,221.0,1026591.0,4783.882857142858,3,0,Bedding,Sheets,2154.05,49,12,1,0,273.0,141.0,162.0,164.0,188.25,200.75,58.39734583009694,188.25,589,586,29.0,1092
SKU0016,2025-12-02,144.0,860008.37,6152.528571428571,3,0,Furniture,Shelving,2879.63,49,12,1,0,181.0,103.0,120.0,82.0,127.5,129.5,36.428011200173785,127.5,136,529,29.0,445
SKU0142,2025-12-02,262.0,1013004.3,4009.4171428571426,3,0,Bedding,Sheets,2286.75,49,12,1,0,354.0,172.0,236.0,229.0,251.5,263.125,75.54910103149166,251.5,0,657,28.0,512
SKU0135,2025-12-02,314.0,872940.1,2824.192857142857,3,0,Small Appliances,Heaters,2001.84,49,12,1,0,439.0,245.0,203.0,237.0,273.25,286.5,112.1438807960553,273.25,197,631,25.0,532
SKU0189,2025-12-02,159.0,430450.95,2803.098571428571,3,0,Bedding,Pillows,1244.34,49,12,1,0,196.0,92.0,126.0,94.0,135.0,133.75,43.71117324742705,137.0,0,356,14.0,187
SKU0196,2025-12-02,189.0,798670.4400000001,4325.907142857142,3,0,Furniture,Tables,2611.25,49,12,1,0,266.0,124.0,139.0,143.0,168.0,167.125,65.8432481985301,186.0,227,0,11.0,235
SKU0019,2025-12-02,142.0,604946.3099999999,4361.94,3,0,Furniture,Shelving,2303.6,49,12,1,0,163.0,93.0,96.0,81.0,117.75,127.75,32.32517079098968,117.75,157,601,29.0,507
SKU0169,2025-12-02,230.0,1502627.29,6598.608571428571,3,0,Decor,Wall Art,3724.35,49,12,1,0,298.0,157.0,156.0,169.0,193.25,198.25,69.88263971354566,209.0,163,219,16.0,236
SKU0139,2025-12-02,132.0,409521.34,3222.197142857143,3,0,Bedding,Sheets,1789.92,49,12,1,0,178.0,78.0,114.0,79.0,120.5,126.375,41.74126655161819,120.5,10,292,8.0,184
SKU0089,2025-12-02,235.0,783783.72,3502.4557142857143,3,0,Decor,Rugs,2015.93,49,12,1,0,260.0,206.0,196.0,173.0,201.25,227.125,47.94006675005653,239.0,31,204,9.0,111
SKU0126,2025-12-02,299.0,1684596.3800000001,5742.74,3,0,Decor,Lighting,2594.05,49,12,1,0,364.0,195.0,179.0,243.0,244.0,266.25,83.78941858412995,244.0,23,414,14.0,387
SKU0148,2025-12-02,447.0,1267544.6400000001,2917.6685714285713,3,0,Furniture,Tables,1392.79,49,12,1,0,550.0,200.0,302.0,316.0,347.0,361.875,147.15524682003866,393.0,997,841,20.0,1250
SKU0187,2025-12-02,108.0,256625.28,2444.0485714285714,3,0,Bedding,Comforters,1103.1,49,12,1,0,133.0,83.0,84.0,77.0,91.75,94.5,28.581754086594966,91.75,26,143,12.0,122
SKU0195,2025-12-02,236.0,287933.37,1257.1785714285713,3,0,Furniture,Tables,967.52,49,12,1,0,276.0,154.0,168.0,144.0,187.75,198.375,59.2304820172848,184.0,0,842,22.0,548
SKU0160,2025-12-02,185.0,804948.35,4422.791428571429,3,0,Furniture,Chairs,2144.9849999999997,49,12,1,0,209.0,126.0,125.0,120.0,149.75,161.625,40.01145669263463,17.0,270,339,13.0,351
SKU0059,2025-12-02,158.0,234671.58000000002,1528.1828571428573,3,0,Small Appliances,Kettles,1072.69,49,12,1,0,247.0,123.0,141.0,,160.0,,58.48076606885334,160.0,149,334,13.0,324
SKU0152,2025-12-02,192.0,1073078.27,5777.975714285714,3,0,Kitchen,Storage,2813.13,49,12,1,0,244.0,168.0,119.0,137.0,164.25,173.5,57.40136467599487,157.0,31,0,18.0,121
SKU0012,2025-12-02,486.0,1935291.35,4082.6257142857144,3,0,Furniture,Sofas,1861.18,49,12,1,0,572.0,338.0,362.0,313.0,393.5,411.75,121.52777460317456,393.5,351,622,21.0,924
SKU0105,2025-12-02,340.0,2093023.08,6336.492857142856,3,0,Small Appliances,Heaters,3142.42,49,12,1,0,425.0,280.0,243.0,235.0,296.25,304.75,87.91425747093892,296.25,0,602,11.0,479
SKU0153,2025-12-02,108.0,37919.59,363.40857142857146,3,0,Bedding,Pillows,240.77,49,12,1,0,153.0,68.0,91.0,68.0,97.5,99.0,38.1794010778924,97.5,36,322,20.0,215
SKU0117,2025-12-02,161.0,222105.47,1436.1242857142856,3,0,Bedding,Sheets,604.39,49,12,1,0,242.0,106.0,114.0,128.0,143.0,153.0,66.08075867199587,143.0,105,182,17.0,221
SKU0060,2025-12-02,40.0,47382.18,1216.8785714285714,3,0,Furniture,Chairs,662.96,49,12,1,0,46.0,28.0,25.0,23.0,32.0,32.125,9.486832980503358,32.0,0,70,10.0,37
SKU0174,2025-12-02,434.0,561392.21,1320.1471428571429,3,0,Bedding,Pillows,633.6,49,12,1,0,574.0,348.0,327.0,256.0,381.75,394.625,131.4797196021748,381.75,317,935,19.0,1282
SKU0032,2025-12-02,123.0,343413.82,2901.8314285714287,3,0,Small Appliances,Blenders,1931.95,49,12,1,0,200.0,110.0,119.0,94.0,134.5,134.625,43.89760813529564,134.5,258,0,10.0,236
