date,sku_id,units_sold,revenue,unit_price,promo_flag,units_sold_was_missing,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event
2025-11-14,SKU0163,4.0,16256.76,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,46,11,Autumn,0,
2025-11-15,SKU0163,7.0,28449.33,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,46,11,Autumn,0,
2025-11-16,SKU0163,6.0,24385.14,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,46,11,Autumn,0,
2025-11-17,SKU0163,5.0,20320.95,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,47,11,Autumn,0,
2025-11-18,SKU0163,7.0,28449.33,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,47,11,Autumn,0,
2025-11-19,SKU0163,5.0,20320.95,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,47,11,Autumn,0,
2025-11-20,SKU0163,5.0,20320.95,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,47,11,Autumn,0,
2025-11-21,SKU0163,6.0,24385.14,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,47,11,Autumn,0,
2025-11-22,SKU0163,4.0,16256.76,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,47,11,Autumn,0,
2025-11-23,SKU0163,6.0,24385.14,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,47,11,Autumn,0,
2025-11-24,SKU0163,8.0,32513.52,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,48,11,Autumn,0,
2025-11-25,SKU0163,12.0,39016.22,3251.35,1,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,48,11,Autumn,0,Black Friday
2025-11-26,SKU0163,12.0,39016.22,3251.35,1,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,48,11,Autumn,0,Black Friday
2025-11-27,SKU0163,8.0,26010.82,3251.35,1,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,48,11,Autumn,0,Black Friday
2025-11-28,SKU0163,8.0,26010.82,3251.35,1,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,48,11,Autumn,0,Black Friday
2025-11-29,SKU0163,11.0,35764.87,3251.35,1,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,48,11,Autumn,0,Black Friday
2025-11-30,SKU0163,12.0,39016.22,3251.35,1,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,48,11,Autumn,0,Black Friday
2025-12-01,SKU0163,9.0,29262.17,3251.35,1,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,49,12,Winter,0,Black Friday
2025-12-02,SKU0163,7.0,22759.46,3251.35,1,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,49,12,Winter,0,Black Friday
2025-12-03,SKU0163,12.0,39016.22,3251.35,1,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,49,12,Winter,0,Black Friday
2025-12-04,SKU0163,12.0,39016.22,3251.35,1,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,49,12,Winter,0,Black Friday
2025-12-05,SKU0163,5.0,20320.95,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,49,12,Winter,0,
2025-12-06,SKU0163,8.0,32513.52,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,49,12,Winter,0,
2025-12-07,SKU0163,9.0,36577.71,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,49,12,Winter,0,
2025-12-08,SKU0163,2.0,8128.38,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,50,12,Winter,0,
2025-12-09,SKU0163,7.0,28449.33,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,50,12,Winter,0,
2025-12-10,SKU0163,6.0,24385.14,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,50,12,Winter,0,
2025-12-11,SKU0163,1.0,4064.19,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,50,12,Winter,0,
2025-12-12,SKU0163,7.0,28449.33,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,50,12,Winter,0,
2025-12-13,SKU0163,7.0,28449.33,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,50,12,Winter,0,
2025-12-14,SKU0163,4.0,16256.76,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,50,12,Winter,0,
2025-12-15,SKU0163,6.0,24385.14,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,51,12,Winter,0,
2025-12-16,SKU0163,6.0,24385.14,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,51,12,Winter,0,
2025-12-17,SKU0163,7.0,28449.33,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,51,12,Winter,0,
2025-12-18,SKU0163,2.0,8128.38,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,51,12,Winter,0,
2025-12-19,SKU0163,5.0,20320.95,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,51,12,Winter,0,
2025-12-20,SKU0163,5.0,20320.95,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,51,12,Winter,0,
2025-12-21,SKU0163,7.0,28449.33,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,51,12,Winter,0,
2025-12-22,SKU0163,3.0,12192.57,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,52,12,Winter,0,
2025-12-23,SKU0163,4.0,16256.76,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,52,12,Winter,0,
2025-12-24,SKU0163,8.0,32513.52,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,52,12,Winter,0,
2025-12-25,SKU0163,10.0,40641.9,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,52,12,Winter,1,
2025-12-26,SKU0163,7.0,28449.33,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,52,12,Winter,0,
2025-12-27,SKU0163,10.0,40641.9,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,52,12,Winter,0,
2025-12-28,SKU0163,4.0,16256.76,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,52,12,Winter,0,
2025-12-29,SKU0163,6.0,24385.14,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,1,12,Winter,0,
2025-12-30,SKU0163,6.0,24385.14,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,1,12,Winter,0,
2025-12-31,SKU0163,5.0,20320.95,4064.19,0,0,Bedding,Sheets,2025-05-22,2250.2,4064.19,1,12,Winter,0,
2025-08-14,SKU0164,23.0,108632.68,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,33,8,Monsoon,0,
2025-08-15,SKU0164,25.0,118079.0,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,33,8,Monsoon,1,
2025-08-16,SKU0164,26.0,122802.16,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,33,8,Monsoon,0,
2025-08-17,SKU0164,15.0,70847.4,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,33,8,Monsoon,0,
2025-08-18,SKU0164,19.0,89740.04,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,34,8,Monsoon,0,
2025-08-19,SKU0164,19.0,89740.04,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,34,8,Monsoon,0,
2025-08-20,SKU0164,15.0,70847.4,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,34,8,Monsoon,0,
2025-08-21,SKU0164,0.0,0.0,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,34,8,Monsoon,0,
2025-08-22,SKU0164,18.0,85016.88,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,34,8,Monsoon,0,
2025-08-23,SKU0164,23.0,108632.68,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,34,8,Monsoon,0,
2025-08-24,SKU0164,15.0,70847.4,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,34,8,Monsoon,0,
2025-08-25,SKU0164,21.0,99186.36,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,35,8,Monsoon,0,
2025-08-26,SKU0164,19.0,89740.04,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,35,8,Monsoon,0,
2025-08-27,SKU0164,20.0,94463.2,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,35,8,Monsoon,0,
2025-08-28,SKU0164,14.0,66124.24,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,35,8,Monsoon,0,
2025-08-29,SKU0164,5.0,23615.8,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,35,8,Monsoon,0,
2025-08-30,SKU0164,9.0,42508.44,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,35,8,Monsoon,0,
2025-08-31,SKU0164,26.0,122802.16,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,35,8,Monsoon,0,
2025-09-01,SKU0164,9.0,42508.44,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,36,9,Monsoon,0,
2025-09-02,SKU0164,11.0,51954.76,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,36,9,Monsoon,0,
2025-09-03,SKU0164,23.0,108632.68,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,36,9,Monsoon,0,
2025-09-04,SKU0164,2.0,9446.32,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,36,9,Monsoon,0,
2025-09-05,SKU0164,6.0,28338.96,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,36,9,Monsoon,0,
2025-09-06,SKU0164,27.0,127525.32,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,36,9,Monsoon,0,
2025-09-07,SKU0164,22.0,103909.52,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,36,9,Monsoon,0,
2025-09-08,SKU0164,3.0,14169.48,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,37,9,Monsoon,0,
2025-09-09,SKU0164,14.0,66124.24,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,37,9,Monsoon,0,
2025-09-10,SKU0164,18.0,85016.88,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,37,9,Monsoon,0,
2025-09-11,SKU0164,9.0,42508.44,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,37,9,Monsoon,0,
2025-09-12,SKU0164,7.0,33062.12,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,37,9,Monsoon,0,
2025-09-13,SKU0164,9.0,42508.44,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,37,9,Monsoon,0,
2025-09-14,SKU0164,27.0,127525.32,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,37,9,Monsoon,0,
2025-09-15,SKU0164,24.0,113355.84,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,38,9,Monsoon,0,
2025-09-16,SKU0164,22.0,103909.52,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,38,9,Monsoon,0,
2025-09-17,SKU0164,26.0,122802.16,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,38,9,Monsoon,0,
2025-09-18,SKU0164,26.0,122802.16,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,38,9,Monsoon,0,
2025-09-19,SKU0164,6.0,28338.96,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,38,9,Monsoon,0,
2025-09-20,SKU0164,28.0,132248.48,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,38,9,Monsoon,0,
2025-09-21,SKU0164,22.0,103909.52,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,38,9,Monsoon,0,
2025-09-22,SKU0164,30.0,141694.8,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,39,9,Monsoon,0,
2025-09-23,SKU0164,41.0,193649.56,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,39,9,Monsoon,0,
2025-09-24,SKU0164,16.0,75570.56,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,39,9,Monsoon,0,
2025-09-25,SKU0164,15.0,70847.4,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,39,9,Monsoon,0,
2025-09-26,SKU0164,14.0,66124.24,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,39,9,Monsoon,0,
2025-09-27,SKU0164,22.0,103909.52,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,39,9,Monsoon,0,
2025-09-28,SKU0164,23.0,108632.68,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,39,9,Monsoon,0,
2025-09-29,SKU0164,35.0,165310.6,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,40,9,Monsoon,0,
2025-09-30,SKU0164,18.0,85016.88,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,40,9,Monsoon,0,
2025-10-01,SKU0164,19.0,89740.04,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,40,10,Autumn,0,
2025-10-02,SKU0164,31.0,146417.96,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,40,10,Autumn,1,
2025-10-03,SKU0164,16.0,75570.56,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,40,10,Autumn,0,
2025-10-04,SKU0164,16.0,75570.56,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,40,10,Autumn,0,
2025-10-05,SKU0164,27.0,127525.32,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,40,10,Autumn,0,
2025-10-06,SKU0164,38.0,179480.08,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,41,10,Autumn,0,
2025-10-07,SKU0164,28.0,132248.48,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,41,10,Autumn,0,
2025-10-08,SKU0164,19.0,89740.04,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,41,10,Autumn,0,
2025-10-09,SKU0164,24.0,113355.84,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,41,10,Autumn,0,
2025-10-10,SKU0164,40.0,188926.4,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,41,10,Autumn,0,
2025-10-11,SKU0164,29.0,136971.64,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,41,10,Autumn,0,
2025-10-12,SKU0164,21.0,99186.36,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,41,10,Autumn,0,
2025-10-13,SKU0164,23.0,108632.68,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,42,10,Autumn,0,
2025-10-14,SKU0164,27.0,127525.32,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,42,10,Autumn,0,
2025-10-15,SKU0164,43.0,162476.7,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,42,10,Autumn,0,Festive Season Sale
2025-10-16,SKU0164,50.0,188926.4,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,42,10,Autumn,0,Festive Season Sale
2025-10-17,SKU0164,40.0,151141.12,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,42,10,Autumn,0,Festive Season Sale
2025-10-18,SKU0164,33.0,124691.42,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,42,10,Autumn,0,Festive Season Sale
2025-10-19,SKU0164,53.0,200261.98,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,42,10,Autumn,0,Festive Season Sale
2025-10-20,SKU0164,58.0,219154.62,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,43,10,Autumn,1,Festive Season Sale
2025-10-21,SKU0164,42.0,158698.18,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,43,10,Autumn,0,Festive Season Sale
2025-10-22,SKU0164,34.0,128469.95,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,43,10,Autumn,0,Festive Season Sale
2025-10-23,SKU0164,54.0,204040.51,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,43,10,Autumn,0,Festive Season Sale
2025-10-24,SKU0164,32.0,120912.9,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,43,10,Autumn,0,Festive Season Sale
2025-10-25,SKU0164,21.0,99186.36,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,43,10,Autumn,0,
2025-10-26,SKU0164,26.0,122802.16,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,43,10,Autumn,0,
2025-10-27,SKU0164,31.0,146417.96,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,44,10,Autumn,0,
2025-10-28,SKU0164,32.0,151141.12,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,44,10,Autumn,0,
2025-10-29,SKU0164,27.0,127525.32,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,44,10,Autumn,0,
2025-10-30,SKU0164,28.0,132248.48,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,44,10,Autumn,0,
2025-10-31,SKU0164,13.0,61401.08,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,44,10,Autumn,0,
2025-11-01,SKU0164,16.0,75570.56,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,44,11,Autumn,0,
2025-11-02,SKU0164,25.0,118079.0,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,44,11,Autumn,0,
2025-11-03,SKU0164,28.0,132248.48,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,45,11,Autumn,0,
2025-11-04,SKU0164,28.0,132248.48,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,45,11,Autumn,0,
2025-11-05,SKU0164,16.0,75570.56,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,45,11,Autumn,0,
2025-11-06,SKU0164,15.0,70847.4,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,45,11,Autumn,0,
2025-11-07,SKU0164,30.0,141694.8,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,45,11,Autumn,0,
2025-11-08,SKU0164,29.0,136971.64,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,45,11,Autumn,0,
2025-11-09,SKU0164,13.0,61401.08,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,45,11,Autumn,0,
2025-11-10,SKU0164,14.0,66124.24,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,46,11,Autumn,0,
2025-11-11,SKU0164,25.0,118079.0,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,46,11,Autumn,0,
2025-11-12,SKU0164,14.0,66124.24,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,46,11,Autumn,0,
2025-11-13,SKU0164,15.0,70847.4,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,46,11,Autumn,0,
2025-11-14,SKU0164,15.0,70847.4,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,46,11,Autumn,0,
2025-11-15,SKU0164,34.0,160587.44,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,46,11,Autumn,0,
2025-11-16,SKU0164,28.0,132248.48,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,46,11,Autumn,0,
2025-11-17,SKU0164,34.0,160587.44,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,47,11,Autumn,0,
2025-11-18,SKU0164,19.0,89740.04,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,47,11,Autumn,0,
2025-11-19,SKU0164,21.0,99186.36,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,47,11,Autumn,0,
2025-11-20,SKU0164,24.0,113355.84,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,47,11,Autumn,0,
2025-11-21,SKU0164,18.0,85016.88,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,47,11,Autumn,0,
2025-11-22,SKU0164,16.0,75570.56,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,47,11,Autumn,0,
2025-11-23,SKU0164,25.0,118079.0,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,47,11,Autumn,0,
2025-11-24,SKU0164,17.0,80293.72,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,48,11,Autumn,0,
2025-11-25,SKU0164,39.0,147362.59,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,48,11,Autumn,0,Black Friday
2025-11-26,SKU0164,36.0,136027.01,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,48,11,Autumn,0,Black Friday
2025-11-27,SKU0164,43.0,162476.7,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,48,11,Autumn,0,Black Friday
2025-11-28,SKU0164,37.0,139805.54,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,48,11,Autumn,0,Black Friday
2025-11-29,SKU0164,38.0,143584.06,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,48,11,Autumn,0,Black Friday
2025-11-30,SKU0164,45.0,170033.76,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,48,11,Autumn,0,Black Friday
2025-12-01,SKU0164,33.0,124691.42,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,49,12,Winter,0,Black Friday
2025-12-02,SKU0164,55.0,207819.04,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,49,12,Winter,0,Black Friday
2025-12-03,SKU0164,42.0,158698.18,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,49,12,Winter,0,Black Friday
2025-12-04,SKU0164,46.0,173812.29,3778.53,1,0,Decor,Vases,2025-08-14,2033.78,4723.16,49,12,Winter,0,Black Friday
2025-12-05,SKU0164,22.0,103909.52,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,49,12,Winter,0,
2025-12-06,SKU0164,42.0,198372.72,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,49,12,Winter,0,
2025-12-07,SKU0164,20.0,94463.2,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,49,12,Winter,0,
2025-12-08,SKU0164,18.0,85016.88,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,50,12,Winter,0,
2025-12-09,SKU0164,31.0,146417.96,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,50,12,Winter,0,
2025-12-10,SKU0164,19.0,89740.04,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,50,12,Winter,0,
2025-12-11,SKU0164,18.0,85016.88,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,50,12,Winter,0,
2025-12-12,SKU0164,19.0,89740.04,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,50,12,Winter,0,
2025-12-13,SKU0164,42.0,198372.72,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,50,12,Winter,0,
2025-12-14,SKU0164,43.0,203095.88,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,50,12,Winter,0,
2025-12-15,SKU0164,26.0,122802.16,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,51,12,Winter,0,
2025-12-16,SKU0164,24.0,113355.84,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,51,12,Winter,0,
2025-12-17,SKU0164,29.0,136971.64,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,51,12,Winter,0,
2025-12-18,SKU0164,26.0,122802.16,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,51,12,Winter,0,
2025-12-19,SKU0164,24.0,113355.84,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,51,12,Winter,0,
2025-12-20,SKU0164,26.0,122802.16,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,51,12,Winter,0,
2025-12-21,SKU0164,25.0,118079.0,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,51,12,Winter,0,
2025-12-22,SKU0164,27.0,127525.32,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,52,12,Winter,0,
2025-12-23,SKU0164,24.0,113355.84,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,52,12,Winter,0,
2025-12-24,SKU0164,33.0,155864.28,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,52,12,Winter,0,
2025-12-25,SKU0164,30.0,141694.8,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,52,12,Winter,1,
2025-12-26,SKU0164,17.0,80293.72,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,52,12,Winter,0,
2025-12-27,SKU0164,19.0,89740.04,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,52,12,Winter,0,
2025-12-28,SKU0164,23.0,108632.68,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,52,12,Winter,0,
2025-12-29,SKU0164,13.0,61401.08,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,1,12,Winter,0,
2025-12-30,SKU0164,31.0,146417.96,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,1,12,Winter,0,
2025-12-31,SKU0164,20.0,94463.2,4723.16,0,0,Decor,Vases,2025-08-14,2033.78,4723.16,1,12,Winter,0,
2024-09-15,SKU0165,18.0,138507.48,7694.86,0,0,Bedding,Comforters,2024-09-15,3656.3,7694.86,37,9,Monsoon,0,
2024-09-16,SKU0165,4.0,30779.44,7694.86,0,0,Bedding,Comforters,2024-09-15,3656.3,7694.86,38,9,Monsoon,0,
2024-09-17,SKU0165,20.0,153897.2,7694.86,0,0,Bedding,Comforters,2024-09-15,3656.3,7694.86,38,9,Monsoon,0,
2024-09-18,SKU0165,21.0,161592.06,7694.86,0,0,Bedding,Comforters,2024-09-15,3656.3,7694.86,38,9,Monsoon,0,
2024-09-19,SKU0165,14.0,107728.04,7694.86,0,0,Bedding,Comforters,2024-09-15,3656.3,7694.86,38,9,Monsoon,0,
2024-09-20,SKU0165,9.0,69253.74,7694.86,0,0,Bedding,Comforters,2024-09-15,3656.3,7694.86,38,9,Monsoon,0,
2024-09-21,SKU0165,37.0,284709.82,7694.86,0,0,Bedding,Comforters,2024-09-15,3656.3,7694.86,38,9,Monsoon,0,
2024-09-22,SKU0165,12.0,92338.32,7694.86,0,0,Bedding,Comforters,2024-09-15,3656.3,7694.86,38,9,Monsoon,0,
2024-09-23,SKU0165,11.0,84643.46,7694.86,0,0,Bedding,Comforters,2024-09-15,3656.3,7694.86,39,9,Monsoon,0,
2024-09-24,SKU0165,17.0,130812.62,7694.86,0,0,Bedding,Comforters,2024-09-15,3656.3,7694.86,39,9,Monsoon,0,
2024-09-25,SKU0165,22.0,169286.92,7694.86,0,0,Bedding,Comforters,2024-09-15,3656.3,7694.86,39,9,Monsoon,0,
2024-09-26,SKU0165,16.0,123117.76,7694.86,0,0,Bedding,Comforters,2024-09-15,3656.3,7694.86,39,9,Monsoon,0,
