sku_id,category,week_start,horizon_week,forecast,forecast_low_80,forecast_high_80,on_hand_units,on_order_units,lead_time_days,reorder_point,unit_cost,avg_price
SKU0100,Bedding,2026-01-13,2,55.9,0.0,113.9,338,0,13.0,231,2442.29,3697.77
SKU0100,Bedding,2026-01-20,3,56.9,10.8,102.9,338,0,13.0,231,2442.29,3697.77
SKU0100,Bedding,2026-01-27,4,47.5,26.4,68.6,338,0,13.0,231,2442.29,3697.77
SKU0100,Bedding,2026-02-03,5,51.7,37.8,65.7,338,0,13.0,231,2442.29,3697.77
SKU0100,Bedding,2026-02-10,6,56.0,45.2,66.7,338,0,13.0,231,2442.29,3697.77
SKU0100,Bedding,2026-02-17,7,51.6,41.7,61.5,338,0,13.0,231,2442.29,3697.77
SKU0100,Bedding,2026-02-24,8,41.5,33.5,49.5,338,0,13.0,231,2442.29,3697.77
SKU0101,Small Appliances,2026-01-06,1,85.9,0.0,203.0,163,428,15.0,481,2346.81,4897.6
SKU0101,Small Appliances,2026-01-13,2,140.8,23.0,258.5,163,428,15.0,481,2346.81,4897.6
SKU0101,Small Appliances,2026-01-20,3,163.9,56.5,271.2,163,428,15.0,481,2346.81,4897.6
SKU0101,Small Appliances,2026-01-27,4,138.8,81.5,196.2,163,428,15.0,481,2346.81,4897.6
SKU0101,Small Appliances,2026-02-03,5,132.0,95.5,168.6,163,428,15.0,481,2346.81,4897.6
SKU0101,Small Appliances,2026-02-10,6,125.5,101.4,149.6,163,428,15.0,481,2346.81,4897.6
SKU0101,Small Appliances,2026-02-17,7,125.0,101.0,148.9,163,428,15.0,481,2346.81,4897.6
SKU0101,Small Appliances,2026-02-24,8,100.8,81.4,120.1,163,428,15.0,481,2346.81,4897.6
SKU0102,Furniture,2026-01-06,1,83.6,0.0,206.7,138,349,8.0,210,2186.0,5064.32
SKU0102,Furniture,2026-01-13,2,185.8,43.5,328.1,138,349,8.0,210,2186.0,5064.32
SKU0102,Furniture,2026-01-20,3,178.5,59.0,298.1,138,349,8.0,210,2186.0,5064.32
SKU0102,Furniture,2026-01-27,4,162.4,96.0,228.8,138,349,8.0,210,2186.0,5064.32
SKU0102,Furniture,2026-02-03,5,150.5,98.4,202.6,138,349,8.0,210,2186.0,5064.32
SKU0102,Furniture,2026-02-10,6,146.8,118.6,175.0,138,349,8.0,210,2186.0,5064.32
SKU0102,Furniture,2026-02-17,7,139.9,113.0,166.7,138,349,8.0,210,2186.0,5064.32
SKU0102,Furniture,2026-02-24,8,120.1,97.0,143.2,138,349,8.0,210,2186.0,5064.32
SKU0103,Kitchen,2026-01-06,1,45.7,2.5,89.0,305,0,8.0,201,2478.46,6239.48
SKU0103,Kitchen,2026-01-13,2,74.2,20.5,127.8,305,0,8.0,201,2478.46,6239.48
SKU0103,Kitchen,2026-01-20,3,72.6,24.3,120.9,305,0,8.0,201,2478.46,6239.48
SKU0103,Kitchen,2026-01-27,4,62.6,46.6,78.6,305,0,8.0,201,2478.46,6239.48
SKU0103,Kitchen,2026-02-03,5,62.1,47.6,76.6,305,0,8.0,201,2478.46,6239.48
SKU0103,Kitchen,2026-02-10,6,62.0,50.1,73.9,305,0,8.0,201,2478.46,6239.48
SKU0103,Kitchen,2026-02-17,7,59.2,47.8,70.6,305,0,8.0,201,2478.46,6239.48
SKU0103,Kitchen,2026-02-24,8,52.6,42.5,62.7,305,0,8.0,201,2478.46,6239.48
SKU0104,Small Appliances,2026-01-06,1,75.9,0.0,188.8,565,0,9.0,482,644.99,970.87
SKU0104,Small Appliances,2026-01-13,2,178.7,53.5,303.8,565,0,9.0,482,644.99,970.87
SKU0104,Small Appliances,2026-01-20,3,173.4,74.5,272.3,565,0,9.0,482,644.99,970.87
SKU0104,Small Appliances,2026-01-27,4,157.5,94.3,220.6,565,0,9.0,482,644.99,970.87
SKU0104,Small Appliances,2026-02-03,5,145.0,92.0,198.0,565,0,9.0,482,644.99,970.87
SKU0104,Small Appliances,2026-02-10,6,138.0,111.5,164.4,565,0,9.0,482,644.99,970.87
SKU0104,Small Appliances,2026-02-17,7,130.0,105.0,154.9,565,0,9.0,482,644.99,970.87
SKU0104,Small Appliances,2026-02-24,8,113.9,92.0,135.8,565,0,9.0,482,644.99,970.87
SKU0105,Small Appliances,2026-01-06,1,58.2,0.0,146.2,148,575,11.0,479,3142.42,6930.54
SKU0105,Small Appliances,2026-01-13,2,149.3,39.8,258.9,148,575,11.0,479,3142.42,6930.54
SKU0105,Small Appliances,2026-01-20,3,163.4,62.9,263.9,148,575,11.0,479,3142.42,6930.54
SKU0105,Small Appliances,2026-01-27,4,150.1,94.1,206.0,148,575,11.0,479,3142.42,6930.54
SKU0105,Small Appliances,2026-02-03,5,123.3,69.6,177.0,148,575,11.0,479,3142.42,6930.54
SKU0105,Small Appliances,2026-02-10,6,128.0,103.5,152.6,148,575,11.0,479,3142.42,6930.54
SKU0105,Small Appliances,2026-02-17,7,123.1,99.5,146.7,148,575,11.0,479,3142.42,6930.54
SKU0105,Small Appliances,2026-02-24,8,100.5,81.2,119.8,148,575,11.0,479,3142.42,6930.54
SKU0106,Small Appliances,2026-01-06,1,17.3,0.0,36.4,0,80,10.0,52,3613.79,8366.06
SKU0106,Small Appliances,2026-01-13,2,21.4,2.9,39.8,0,80,10.0,52,3613.79,8366.06
SKU0106,Small Appliances,2026-01-20,3,23.7,7.3,40.1,0,80,10.0,52,3613.79,8366.06
SKU0106,Small Appliances,2026-01-27,4,22.2,14.5,29.8,0,80,10.0,52,3613.79,8366.06
SKU0106,Small Appliances,2026-02-03,5,22.6,18.2,26.9,0,80,10.0,52,3613.79,8366.06
SKU0106,Small Appliances,2026-02-10,6,21.1,17.0,25.1,0,80,10.0,52,3613.79,8366.06
SKU0106,Small Appliances,2026-02-17,7,21.0,16.9,25.0,0,80,10.0,52,3613.79,8366.06
SKU0106,Small Appliances,2026-02-24,8,14.7,11.9,17.6,0,80,10.0,52,3613.79,8366.06
SKU0107,Bedding,2026-01-06,1,77.6,0.0,191.8,107,530,7.0,292,1394.87,2216.64
SKU0107,Bedding,2026-01-13,2,162.7,30.0,295.3,107,530,7.0,292,1394.87,2216.64
SKU0107,Bedding,2026-01-20,3,161.3,58.3,264.4,107,530,7.0,292,1394.87,2216.64
SKU0107,Bedding,2026-01-27,4,142.8,82.6,203.0,107,530,7.0,292,1394.87,2216.64
SKU0107,Bedding,2026-02-03,5,131.1,86.7,175.4,107,530,7.0,292,1394.87,2216.64
SKU0107,Bedding,2026-02-10,6,134.9,109.0,160.8,107,530,7.0,292,1394.87,2216.64
SKU0107,Bedding,2026-02-17,7,129.5,104.6,154.3,107,530,7.0,292,1394.87,2216.64
SKU0107,Bedding,2026-02-24,8,107.6,86.9,128.2,107,530,7.0,292,1394.87,2216.64
SKU0108,Decor,2026-01-06,1,43.6,0.0,89.4,0,409,17.0,232,3757.28,7234.59
SKU0108,Decor,2026-01-13,2,73.0,18.6,127.3,0,409,17.0,232,3757.28,7234.59
SKU0108,Decor,2026-01-20,3,72.4,21.5,123.3,0,409,17.0,232,3757.28,7234.59
SKU0108,Decor,2026-01-27,4,62.6,44.7,80.5,0,409,17.0,232,3757.28,7234.59
SKU0108,Decor,2026-02-03,5,62.7,47.4,77.9,0,409,17.0,232,3757.28,7234.59
SKU0108,Decor,2026-02-10,6,61.8,50.0,73.7,0,409,17.0,232,3757.28,7234.59
SKU0108,Decor,2026-02-17,7,58.5,47.3,69.8,0,409,17.0,232,3757.28,7234.59
SKU0108,Decor,2026-02-24,8,53.1,42.9,63.2,0,409,17.0,232,3757.28,7234.59
SKU0109,Bedding,2026-01-06,1,68.5,0.0,172.1,0,874,22.0,667,2301.37,5807.2
SKU0109,Bedding,2026-01-13,2,172.3,41.7,303.0,0,874,22.0,667,2301.37,5807.2
SKU0109,Bedding,2026-01-20,3,169.5,50.2,288.7,0,874,22.0,667,2301.37,5807.2
SKU0109,Bedding,2026-01-27,4,158.4,98.5,218.4,0,874,22.0,667,2301.37,5807.2
SKU0109,Bedding,2026-02-03,5,128.9,74.0,183.8,0,874,22.0,667,2301.37,5807.2
SKU0109,Bedding,2026-02-10,6,134.7,108.8,160.6,0,874,22.0,667,2301.37,5807.2
SKU0109,Bedding,2026-02-17,7,130.4,105.4,155.4,0,874,22.0,667,2301.37,5807.2
SKU0109,Bedding,2026-02-24,8,106.4,86.0,126.8,0,874,22.0,667,2301.37,5807.2
SKU0110,Bedding,2026-01-06,1,45.9,0.0,104.2,340,333,19.0,469,2021.6,3743.26
SKU0110,Bedding,2026-01-13,2,80.4,14.9,145.8,340,333,19.0,469,2021.6,3743.26
SKU0110,Bedding,2026-01-20,3,83.5,24.9,142.1,340,333,19.0,469,2021.6,3743.26
SKU0110,Bedding,2026-01-27,4,67.1,38.0,96.2,340,333,19.0,469,2021.6,3743.26
SKU0110,Bedding,2026-02-03,5,67.2,48.2,86.2,340,333,19.0,469,2021.6,3743.26
SKU0110,Bedding,2026-02-10,6,66.0,53.3,78.6,340,333,19.0,469,2021.6,3743.26
SKU0110,Bedding,2026-02-17,7,62.3,50.4,74.3,340,333,19.0,469,2021.6,3743.26
SKU0110,Bedding,2026-02-24,8,52.2,42.2,62.2,340,333,19.0,469,2021.6,3743.26
SKU0111,Bedding,2026-01-06,1,0.0,0.0,1.4,457,0,25.0,360,3814.54,5882.69
SKU0111,Bedding,2026-01-13,2,2.1,0.6,3.5,457,0,25.0,360,3814.54,5882.69
SKU0111,Bedding,2026-01-20,3,2.2,0.9,3.5,457,0,25.0,360,3814.54,5882.69
SKU0111,Bedding,2026-01-27,4,2.4,1.1,3.6,457,0,25.0,360,3814.54,5882.69
SKU0111,Bedding,2026-02-03,5,3.6,2.4,4.9,457,0,25.0,360,3814.54,5882.69
SKU0111,Bedding,2026-02-10,6,5.1,3.8,6.4,457,0,25.0,360,3814.54,5882.69
SKU0111,Bedding,2026-02-17,7,5.5,4.0,7.0,457,0,25.0,360,3814.54,5882.69
SKU0111,Bedding,2026-02-24,8,2.2,0.6,3.7,457,0,25.0,360,3814.54,5882.69
SKU0112,Bedding,2026-01-06,1,6.1,0.0,14.9,23,24,23.0,38,2620.88,4052.68
SKU0112,Bedding,2026-01-13,2,8.5,0.0,18.6,23,24,23.0,38,2620.88,4052.68
SKU0112,Bedding,2026-01-20,3,10.0,0.7,19.3,23,24,23.0,38,2620.88,4052.68
SKU0112,Bedding,2026-01-27,4,8.4,5.9,10.9,23,24,23.0,38,2620.88,4052.68
SKU0112,Bedding,2026-02-03,5,9.6,7.8,11.5,23,24,23.0,38,2620.88,4052.68
SKU0112,Bedding,2026-02-10,6,13.1,10.6,15.6,23,24,23.0,38,2620.88,4052.68
SKU0112,Bedding,2026-02-17,7,15.3,12.4,18.3,23,24,23.0,38,2620.88,4052.68
SKU0112,Bedding,2026-02-24,8,10.1,6.6,13.6,23,24,23.0,38,2620.88,4052.68
SKU0113,Small Appliances,2026-01-06,1,41.3,0.0,95.3,0,554,28.0,448,2001.84,479.97
SKU0113,Small Appliances,2026-01-13,2,76.4,11.0,141.8,0,554,28.0,448,2001.84,479.97
SKU0113,Small Appliances,2026-01-20,3,73.8,25.4,122.1,0,554,28.0,448,2001.84,479.97
SKU0113,Small Appliances,2026-01-27,4,60.5,38.4,82.6,0,554,28.0,448,2001.84,479.97
SKU0113,Small Appliances,2026-02-03,5,61.8,44.0,79.6,0,554,28.0,448,2001.84,479.97
SKU0113,Small Appliances,2026-02-10,6,59.4,48.0,70.8,0,554,28.0,448,2001.84,479.97
SKU0113,Small Appliances,2026-02-17,7,59.6,48.2,71.1,0,554,28.0,448,2001.84,479.97
SKU0113,Small Appliances,2026-02-24,8,51.5,41.6,61.4,0,554,28.0,448,2001.84,479.97
SKU0114,Bedding,2026-01-06,1,81.0,0.0,224.9,0,752,9.0,419,1322.36,2578.94
SKU0114,Bedding,2026-01-13,2,183.6,10.5,356.7,0,752,9.0,419,1322.36,2578.94
SKU0114,Bedding,2026-01-20,3,222.9,74.2,371.7,0,752,9.0,419,1322.36,2578.94
SKU0114,Bedding,2026-01-27,4,192.8,115.9,269.8,0,752,9.0,419,1322.36,2578.94
SKU0114,Bedding,2026-02-03,5,168.2,99.7,236.6,0,752,9.0,419,1322.36,2578.94
SKU0114,Bedding,2026-02-10,6,173.1,139.9,206.3,0,752,9.0,419,1322.36,2578.94
SKU0114,Bedding,2026-02-17,7,160.0,129.3,190.7,0,752,9.0,419,1322.36,2578.94
SKU0114,Bedding,2026-02-24,8,130.1,105.1,155.1,0,752,9.0,419,1322.36,2578.94
SKU0115,Decor,2026-01-06,1,83.7,0.0,199.0,112,373,14.0,383,3690.08,8625.76
SKU0115,Decor,2026-01-13,2,142.2,24.5,259.9,112,373,14.0,383,3690.08,8625.76
SKU0115,Decor,2026-01-20,3,163.6,72.6,254.7,112,373,14.0,383,3690.08,8625.76
SKU0115,Decor,2026-01-27,4,136.2,82.7,189.6,112,373,14.0,383,3690.08,8625.76
SKU0115,Decor,2026-02-03,5,128.0,90.4,165.6,112,373,14.0,383,3690.08,8625.76
SKU0115,Decor,2026-02-10,6,128.1,103.5,152.7,112,373,14.0,383,3690.08,8625.76
SKU0115,Decor,2026-02-17,7,121.4,98.1,144.7,112,373,14.0,383,3690.08,8625.76
SKU0115,Decor,2026-02-24,8,96.1,77.6,114.5,112,373,14.0,383,3690.08,8625.76
SKU0116,Decor,2026-01-06,1,48.4,3.1,93.7,270,0,10.0,234,3988.73,9792.49
SKU0116,Decor,2026-01-13,2,78.9,28.3,129.6,270,0,10.0,234,3988.73,9792.49
SKU0116,Decor,2026-01-20,3,89.4,45.5,133.3,270,0,10.0,234,3988.73,9792.49
SKU0116,Decor,2026-01-27,4,67.4,42.6,92.2,270,0,10.0,234,3988.73,9792.49
SKU0116,Decor,2026-02-03,5,67.3,47.9,86.8,270,0,10.0,234,3988.73,9792.49
SKU0116,Decor,2026-02-10,6,66.5,53.7,79.3,270,0,10.0,234,3988.73,9792.49
SKU0116,Decor,2026-02-17,7,63.9,51.5,76.3,270,0,10.0,234,3988.73,9792.49
SKU0116,Decor,2026-02-24,8,54.4,44.0,64.9,270,0,10.0,234,3988.73,9792.49
SKU0117,Bedding,2026-01-06,1,45.1,0.0,97.8,59,182,17.0,221,604.39,1570.76
SKU0117,Bedding,2026-01-13,2,79.5,21.6,137.5,59,182,17.0,221,604.39,1570.76
SKU0117,Bedding,2026-01-20,3,80.4,34.3,126.5,59,182,17.0,221,604.39,1570.76
SKU0117,Bedding,2026-01-27,4,66.9,43.9,89.9,59,182,17.0,221,604.39,1570.76
SKU0117,Bedding,2026-02-03,5,68.0,49.8,86.2,59,182,17.0,221,604.39,1570.76
SKU0117,Bedding,2026-02-10,6,66.8,54.0,79.7,59,182,17.0,221,604.39,1570.76
SKU0117,Bedding,2026-02-17,7,63.0,50.9,75.1,59,182,17.0,221,604.39,1570.76
SKU0117,Bedding,2026-02-24,8,54.7,44.2,65.2,59,182,17.0,221,604.39,1570.76
SKU0118,Kitchen,2026-01-06,1,8.8,0.0,19.5,0,43,22.0,32,2670.48,4028.5
SKU0118,Kitchen,2026-01-13,2,10.2,0.0,21.9,0,43,22.0,32,2670.48,4028.5
SKU0118,Kitchen,2026-01-20,3,11.9,2.4,21.3,0,43,22.0,32,2670.48,4028.5
SKU0118,Kitchen,2026-01-27,4,8.7,6.0,11.5,0,43,22.0,32,2670.48,4028.5
SKU0118,Kitchen,2026-02-03,5,11.1,9.0,13.2,0,43,22.0,32,2670.48,4028.5
SKU0118,Kitchen,2026-02-10,6,13.2,10.6,15.7,0,43,22.0,32,2670.48,4028.5
SKU0118,Kitchen,2026-02-17,7,15.3,12.4,18.3,0,43,22.0,32,2670.48,4028.5
SKU0118,Kitchen,2026-02-24,8,10.0,6.9,13.2,0,43,22.0,32,2670.48,4028.5
SKU0119,Bedding,2026-01-06,1,86.9,0.0,225.9,709,784,14.0,863,2014.52,1752.6
SKU0119,Bedding,2026-01-13,2,182.4,26.5,338.2,709,784,14.0,863,2014.52,1752.6
SKU0119,Bedding,2026-01-20,3,187.3,54.0,320.5,709,784,14.0,863,2014.52,1752.6
SKU0119,Bedding,2026-01-27,4,159.9,79.7,240.0,709,784,14.0,863,2014.52,1752.6
SKU0119,Bedding,2026-02-03,5,151.3,99.9,202.7,709,784,14.0,863,2014.52,1752.6
SKU0119,Bedding,2026-02-10,6,141.4,114.2,168.5,709,784,14.0,863,2014.52,1752.6
SKU0119,Bedding,2026-02-17,7,136.9,110.6,163.1,709,784,14.0,863,2014.52,1752.6
SKU0119,Bedding,2026-02-24,8,132.1,106.7,157.5,709,784,14.0,863,2014.52,1752.6
SKU0120,Furniture,2026-01-06,1,32.2,0.0,80.3,250,235,22.0,353,953.18,2376.05
SKU0120,Furniture,2026-01-13,2,58.5,7.3,109.7,250,235,22.0,353,953.18,2376.05
SKU0120,Furniture,2026-01-20,3,62.0,13.6,110.3,250,235,22.0,353,953.18,2376.05
SKU0120,Furniture,2026-01-27,4,53.0,33.9,72.1,250,235,22.0,353,953.18,2376.05
SKU0120,Furniture,2026-02-03,5,52.5,37.7,67.3,250,235,22.0,353,953.18,2376.05
SKU0120,Furniture,2026-02-10,6,55.8,45.1,66.5,250,235,22.0,353,953.18,2376.05
SKU0120,Furniture,2026-02-17,7,54.4,44.0,64.9,250,235,22.0,353,953.18,2376.05
SKU0120,Furniture,2026-02-24,8,43.1,34.8,51.3,250,235,22.0,353,953.18,2376.05
SKU0121,Decor,2026-01-06,1,65.0,0.0,147.7,122,482,8.0,316,220.63,322.56
SKU0121,Decor,2026-01-13,2,133.5,44.5,222.5,122,482,8.0,316,220.63,322.56
SKU0121,Decor,2026-01-20,3,144.7,71.7,217.8,122,482,8.0,316,220.63,322.56
SKU0121,Decor,2026-01-27,4,114.1,67.6,160.5,122,482,8.0,316,220.63,322.56
SKU0121,Decor,2026-02-03,5,110.7,71.7,149.8,122,482,8.0,316,220.63,322.56
SKU0121,Decor,2026-02-10,6,101.8,82.2,121.3,122,482,8.0,316,220.63,322.56
SKU0121,Decor,2026-02-17,7,95.2,74.5,115.9,122,482,8.0,316,220.63,322.56
SKU0121,Decor,2026-02-24,8,83.4,67.4,99.4,122,482,8.0,316,220.63,322.56
SKU0122,Furniture,2026-01-06,1,53.6,0.0,117.5,575,0,27.0,701,3245.63,5472.99
SKU0122,Furniture,2026-01-13,2,93.2,30.7,155.8,575,0,27.0,701,3245.63,5472.99
SKU0122,Furniture,2026-01-20,3,99.9,39.2,160.6,575,0,27.0,701,3245.63,5472.99
SKU0122,Furniture,2026-01-27,4,74.1,41.5,106.6,575,0,27.0,701,3245.63,5472.99
SKU0122,Furniture,2026-02-03,5,72.8,49.7,95.9,575,0,27.0,701,3245.63,5472.99
SKU0122,Furniture,2026-02-10,6,77.0,61.9,92.1,575,0,27.0,701,3245.63,5472.99
SKU0122,Furniture,2026-02-17,7,72.9,58.8,87.0,575,0,27.0,701,3245.63,5472.99
SKU0122,Furniture,2026-02-24,8,60.0,48.5,71.5,575,0,27.0,701,3245.63,5472.99
SKU0123,Decor,2026-01-06,1,33.6,0.0,67.3,96,120,25.0,207,3243.66,8152.47
SKU0123,Decor,2026-01-13,2,38.7,4.7,72.7,96,120,25.0,207,3243.66,8152.47
SKU0123,Decor,2026-01-20,3,42.3,11.8,72.9,96,120,25.0,207,3243.66,8152.47
SKU0123,Decor,2026-01-27,4,38.6,25.7,51.5,96,120,25.0,207,3243.66,8152.47
SKU0123,Decor,2026-02-03,5,38.8,31.3,46.2,96,120,25.0,207,3243.66,8152.47
SKU0123,Decor,2026-02-10,6,38.5,31.1,45.9,96,120,25.0,207,3243.66,8152.47
SKU0123,Decor,2026-02-17,7,39.4,31.8,46.9,96,120,25.0,207,3243.66,8152.47
SKU0123,Decor,2026-02-24,8,30.0,24.3,35.8,96,120,25.0,207,3243.66,8152.47
SKU0124,Furniture,2026-01-06,1,54.7,0.0,133.1,432,334,24.0,541,2852.86,6862.77
SKU0124,Furniture,2026-01-13,2,117.7,28.5,206.9,432,334,24.0,541,2852.86,6862.77
SKU0124,Furniture,2026-01-20,3,127.0,53.1,201.0,432,334,24.0,541,2852.86,6862.77
SKU0124,Furniture,2026-01-27,4,101.9,54.4,149.4,432,334,24.0,541,2852.86,6862.77
SKU0124,Furniture,2026-02-03,5,95.9,60.3,131.5,432,334,24.0,541,2852.86,6862.77
SKU0124,Furniture,2026-02-10,6,96.4,77.9,114.9,432,334,24.0,541,2852.86,6862.77
SKU0124,Furniture,2026-02-17,7,90.3,72.9,107.6,432,334,24.0,541,2852.86,6862.77
SKU0124,Furniture,2026-02-24,8,74.2,59.9,88.4,432,334,24.0,541,2852.86,6862.77
SKU0125,Small Appliances,2026-01-06,1,32.0,0.0,81.8,92,117,16.0,142,674.71,1353.09
SKU0125,Small Appliances,2026-01-13,2,58.7,0.7,116.8,92,117,16.0,142,674.71,1353.09
SKU0125,Small Appliances,2026-01-20,3,64.1,14.6,113.5,92,117,16.0,142,674.71,1353.09
SKU0125,Small Appliances,2026-01-27,4,53.3,33.3,73.3,92,117,16.0,142,674.71,1353.09
SKU0125,Small Appliances,2026-02-03,5,53.2,37.6,68.8,92,117,16.0,142,674.71,1353.09
SKU0125,Small Appliances,2026-02-10,6,56.1,45.3,66.8,92,117,16.0,142,674.71,1353.09
SKU0125,Small Appliances,2026-02-17,7,56.8,45.9,67.7,92,117,16.0,142,674.71,1353.09
SKU0125,Small Appliances,2026-02-24,8,44.8,36.2,53.4,92,117,16.0,142,674.71,1353.09
SKU0126,Decor,2026-01-06,1,68.2,0.0,187.2,84,375,14.0,387,2594.05,6281.12
SKU0126,Decor,2026-01-13,2,133.1,3.1,263.2,84,375,14.0,387,2594.05,6281.12
SKU0126,Decor,2026-01-20,3,153.7,36.3,271.1,84,375,14.0,387,2594.05,6281.12
SKU0126,Decor,2026-01-27,4,120.0,61.1,178.9,84,375,14.0,387,2594.05,6281.12
SKU0126,Decor,2026-02-03,5,115.6,75.2,156.0,84,375,14.0,387,2594.05,6281.12
SKU0126,Decor,2026-02-10,6,117.8,95.1,140.4,84,375,14.0,387,2594.05,6281.12
SKU0126,Decor,2026-02-17,7,109.2,88.2,130.2,84,375,14.0,387,2594.05,6281.12
SKU0126,Decor,2026-02-24,8,88.1,71.2,105.0,84,375,14.0,387,2594.05,6281.12
SKU0127,Small Appliances,2026-01-06,1,17.6,0.0,36.5,127,134,19.0,189,933.56,1610.31
SKU0127,Small Appliances,2026-01-13,2,20.2,0.9,39.5,127,134,19.0,189,933.56,1610.31
SKU0127,Small Appliances,2026-01-20,3,22.3,11.3,33.3,127,134,19.0,189,933.56,1610.31
SKU0127,Small Appliances,2026-01-27,4,22.7,18.3,27.0,127,134,19.0,189,933.56,1610.31
SKU0127,Small Appliances,2026-02-03,5,25.1,20.2,29.9,127,134,19.0,189,933.56,1610.31
SKU0127,Small Appliances,2026-02-10,6,24.7,20.0,29.4,127,134,19.0,189,933.56,1610.31
SKU0127,Small Appliances,2026-02-17,7,22.5,18.1,26.8,127,134,19.0,189,933.56,1610.31
SKU0127,Small Appliances,2026-02-24,8,17.2,13.9,20.5,127,134,19.0,189,933.56,1610.31
SKU0128,Bedding,2026-01-06,1,91.1,0.0,243.5,296,1363,27.0,1208,3924.78,8374.9
SKU0128,Bedding,2026-01-13,2,193.6,40.4,346.8,296,1363,27.0,1208,3924.78,8374.9
SKU0128,Bedding,2026-01-20,3,199.4,77.8,321.0,296,1363,27.0,1208,3924.78,8374.9
SKU0128,Bedding,2026-01-27,4,170.1,100.2,240.0,296,1363,27.0,1208,3924.78,8374.9
SKU0128,Bedding,2026-02-03,5,166.8,111.5,222.2,296,1363,27.0,1208,3924.78,8374.9
SKU0128,Bedding,2026-02-10,6,161.7,130.6,192.7,296,1363,27.0,1208,3924.78,8374.9
SKU0128,Bedding,2026-02-17,7,142.3,115.0,169.6,296,1363,27.0,1208,3924.78,8374.9
SKU0128,Bedding,2026-02-24,8,123.0,99.4,146.7,296,1363,27.0,1208,3924.78,8374.9
SKU0129,Small Appliances,2026-01-06,1,5.8,0.0,15.1,44,128,29.0,122,360.93,888.24
SKU0129,Small Appliances,2026-01-13,2,9.9,0.0,21.2,44,128,29.0,122,360.93,888.24
SKU0129,Small Appliances,2026-01-20,3,9.3,0.2,18.4,44,128,29.0,122,360.93,888.24
SKU0129,Small Appliances,2026-01-27,4,10.6,8.6,12.6,44,128,29.0,122,360.93,888.24
SKU0129,Small Appliances,2026-02-03,5,9.4,7.1,11.8,44,128,29.0,122,360.93,888.24
SKU0129,Small Appliances,2026-02-10,6,13.3,10.8,15.9,44,128,29.0,122,360.93,888.24
SKU0129,Small Appliances,2026-02-17,7,15.3,12.4,18.3,44,128,29.0,122,360.93,888.24
SKU0129,Small Appliances,2026-02-24,8,10.5,7.5,13.5,44,128,29.0,122,360.93,888.24
SKU0130,Bedding,2026-01-06,1,30.0,0.0,70.5,180,181,27.0,337,857.89,1295.47
SKU0130,Bedding,2026-01-13,2,38.7,0.0,78.6,180,181,27.0,337,857.89,1295.47
SKU0130,Bedding,2026-01-20,3,39.7,12.3,67.0,180,181,27.0,337,857.89,1295.47
SKU0130,Bedding,2026-01-27,4,36.0,21.7,50.2,180,181,27.0,337,857.89,1295.47
SKU0130,Bedding,2026-02-03,5,33.5,27.0,39.9,180,181,27.0,337,857.89,1295.47
SKU0130,Bedding,2026-02-10,6,32.4,26.1,38.6,180,181,27.0,337,857.89,1295.47
SKU0130,Bedding,2026-02-17,7,32.8,26.5,39.1,180,181,27.0,337,857.89,1295.47
SKU0130,Bedding,2026-02-24,8,26.4,21.4,31.5,180,181,27.0,337,857.89,1295.47
SKU0131,Bedding,2026-01-06,1,69.0,0.0,173.9,320,0,8.0,324,1942.53,4547.26
SKU0131,Bedding,2026-01-13,2,134.8,15.4,254.2,320,0,8.0,324,1942.53,4547.26
SKU0131,Bedding,2026-01-20,3,151.9,44.8,259.0,320,0,8.0,324,1942.53,4547.26
SKU0131,Bedding,2026-01-27,4,116.6,63.3,170.0,320,0,8.0,324,1942.53,4547.26
SKU0131,Bedding,2026-02-03,5,115.8,76.2,155.4,320,0,8.0,324,1942.53,4547.26
SKU0131,Bedding,2026-02-10,6,117.7,95.1,140.3,320,0,8.0,324,1942.53,4547.26
SKU0131,Bedding,2026-02-17,7,106.9,86.4,127.5,320,0,8.0,324,1942.53,4547.26
SKU0131,Bedding,2026-02-24,8,91.0,73.5,108.5,320,0,8.0,324,1942.53,4547.26
SKU0132,Kitchen,2026-01-06,1,69.1,0.0,196.6,181,724,14.0,640,2375.17,3738.89
SKU0132,Kitchen,2026-01-13,2,187.3,26.4,348.1,181,724,14.0,640,2375.17,3738.89
SKU0132,Kitchen,2026-01-20,3,185.6,61.7,309.6,181,724,14.0,640,2375.17,3738.89
SKU0132,Kitchen,2026-01-27,4,162.3,93.3,231.4,181,724,14.0,640,2375.17,3738.89
SKU0132,Kitchen,2026-02-03,5,142.7,80.8,204.6,181,724,14.0,640,2375.17,3738.89
SKU0132,Kitchen,2026-02-10,6,156.7,126.6,186.8,181,724,14.0,640,2375.17,3738.89
SKU0132,Kitchen,2026-02-17,7,138.5,111.9,165.0,181,724,14.0,640,2375.17,3738.89
SKU0132,Kitchen,2026-02-24,8,119.6,96.6,142.5,181,724,14.0,640,2375.17,3738.89
SKU0133,Decor,2026-01-06,1,61.1,0.0,144.1,312,351,22.0,509,2396.47,5367.45
SKU0133,Decor,2026-01-13,2,127.7,31.7,223.8,312,351,22.0,509,2396.47,5367.45
SKU0133,Decor,2026-01-20,3,126.3,48.1,204.6,312,351,22.0,509,2396.47,5367.45
SKU0133,Decor,2026-01-27,4,109.0,64.1,154.0,312,351,22.0,509,2396.47,5367.45
